cmtDate,postId,userId,cmtText,cmtLikes,cmtText_clean,sentiment
2025-05-30 12:39:08+00:00,1145328240973119,pfbid02LMGXvKSVtYXYKzSGs6zspYdt2m3iz3UYH2DNKwdxQF5u8dUvFcHwi6LT6mbeWnb6l,định mua lap mới mà vầy qua FPT CellPhoneS quá,3,định mua lap mới mà vầy qua FPT CellPhoneS quá,negative
2025-05-30 12:36:51+00:00,1145328240973119,pfbid0ZcKw6jBauBHftWXnt3UWd3ZkS3SaGxk1yLCSfTpVUY5DKioMcrFWv6JJPdXuqV54l,giảm 90% tui ủng hộ cho cái,1,giảm 90% tui ủng hộ cho cái,neutral
2025-05-30 12:35:45+00:00,1145328240973119,pfbid0XhG4nccnkECnuqPntMHMNSwn8zkxaMrwNNNU7E4HYgRaDsNiKSk2q1ayQcjiZkPwl,Vậy qua chỗ khác mua,1,Vậy qua chỗ khác mua,neutral
2025-05-30 12:35:25+00:00,1145328240973119,100003117138053,?,0,?,neutral
2025-06-01 03:01:53+00:00,1146504504188826,pfbid02L8pTiT3HtqywbXZKAaonLnuQfvhj1UdMWiKAXPuPZLdS66uxed6qNgedcvGJZ6Cml,"Thay từ ""hành trang tương lai"" bằng từ "" máy tính xách tay"" thì đỡ bị chửi hơn không 😏",6,"Thay từ ""hành trang tương lai"" bằng từ "" máy tính xách tay"" thì đỡ bị chửi hơn không ",negative
2025-06-01 05:42:42+00:00,1146504504188826,pfbid02U8JiuLVi4Fqjh2mJqUkDpES3WhpURThBauJn14yNCbUJU7PdFDpjcnrbfc7beFuWl,Sếnnnnnn,0,Sếnnnnnn,neutral
2025-06-01 06:40:33+00:00,1146504504188826,pfbid02ZvEgQk4Timnti52TRH4Lric2D2W5pJJNgQQ3dhKyj81yHRsoTXcuzKwck3tk3PSpl,"Vô cửa hàng nói 
Mua laptop ❌ 
Mua cái hành trang tương lai ✅",0,"Vô cửa hàng nói 
Mua laptop  
Mua cái hành trang tương lai ",neutral
2025-06-01 10:03:08+00:00,1146504504188826,pfbid0b6Abz2QSbb2JCAZgnEjsDj68LH8RcVktix7Zcdd5CAALnzSFmBg5KgmALapsYNZ2l,Hahaha xàm,0,Hahaha xàm,negative
2025-06-01 01:15:02+00:00,1146504504188826,pfbid02Tu6HapAyinmiyRhMxAAqtHc2ZZZJhbrNsy1AQMqo2sTB4nxyM4VrLteRsc9UiSSjl,lô lô Antoni Minh vô mua hành trang tương lai anh,0,lô lô Antoni Minh vô mua hành trang tương lai anh,neutral
2025-06-01 07:19:07+00:00,1146504504188826,pfbid05VvsD6kBGYKM1dFXZuocQDt1DSzwGMaywZLHNfjEZkvvHRp3LWFhRgdTxVCLRtzyl,Tăng lương tháng này cho team MKT nha. Rồi tháng sau hẳn nghỉ,0,Tăng lương tháng này cho team MKT nha. Rồi tháng sau hẳn nghỉ,negative
2025-06-01 14:13:48+00:00,1146504504188826,pfbid0vYJkMapLf2Ag2MfCtZAeATvEg3AUXZX49ojzSWncNp4oN5h94ii2Mx8oLz94kSxnl,"Tôi ko mua hành trang, thứ tôi cần là laptop. Vậy khỏi qua TGDĐ luôn nhỉ? 🤧",0,"Tôi ko mua hành trang, thứ tôi cần là laptop. Vậy khỏi qua TGDĐ luôn nhỉ? ",negative
2025-06-01 02:36:15+00:00,1146504504188826,pfbid025H1KgXEQRL4mZhyK7kRwrbH9yyzDtLLNhJS4jbFwjiVdHCbTVpM2oyqAms1iWy4l,Content này phản dame nha- chê á,1,Content này phản dame nha- chê á,positive
2025-06-01 08:13:51+00:00,1146504504188826,100002208179106,Tính dô chưởi cái content mà thấy mọi người chưởi quá nên thôi.. cmt để đây hóng..,0,Tính dô chưởi cái content mà thấy mọi người chưởi quá nên thôi.. cmt để đây hóng..,neutral
2025-06-01 02:24:20+00:00,1146504504188826,pfbid037mXSYsQH6M9N4FQ1UE2VDnbyANQiBy1ZApigp41zkw642Pb9opXAkYo67sLaYxPKl,😆 tặng 1 năm@@. Mua chừng 2tr hơn bản quyền vĩnh viễn ổn hk ta,2, tặng 1 năm@@. Mua chừng 2tr hơn bản quyền vĩnh viễn ổn hk ta,neutral
2025-05-30 12:33:06+00:00,1145328240973119,pfbid0qMekvsfthEJ4NFTeS6qT9wp6AemeeVgVEj4bdarnqbadqepFFNmDvQGAPMTntsP1l,Mình định mua laptop mà tgdd không bán nhỉ.,0,Mình định mua laptop mà tgdd không bán nhỉ.,negative
2025-05-30 12:31:45+00:00,1145328240973119,pfbid021x4s9rAqrt7ZjTtwmTkXSh1RNg2DUkrZXr4xX43wVKtwaQtsUxWFbpWg2453oKYul,"Định mua một cái xài mà ko bán nữa, làm phải qua fpt shop mua luôn",9,"Định mua một cái xài mà ko bán nữa, làm phải qua fpt shop mua luôn",negative
2025-05-30 12:32:13+00:00,1145328240973119,pfbid027c2RiTe3knaBrrqZEgKjY5aysDKedn1Tsd87tkaf6eoLYDSxBiwfzbtdHkzCjs5ol,Thì sang chỗ khác mua 😌,0,Thì sang chỗ khác mua ,neutral
2025-05-30 12:28:10+00:00,1145328240973119,pfbid02tMQN4rv4TSBsAfHv7faJ8LmVD5xAUiJbeoKqa7hbomcxLWCH1nQXvPdVGzhkmdpnl,Thế thì tôi sang MM mua Nhật Sơn :v,1,Thế thì tôi sang MM mua Nhật Sơn :v,neutral
2025-05-30 12:27:43+00:00,1145328240973119,pfbid02myqUf2tird1AYp192mj2LZfFGptxmnULFdFJGtGa2fYRgHvRdtXEZSmNETs3w9tWl,Định mua  laptop bền shop. Mà thầy thông báo nảy quèn quyết định đi shop khác mua,1,Định mua  laptop bền shop. Mà thầy thông báo nảy quèn quyết định đi shop khác mua,negative
2025-05-30 12:24:49+00:00,1145328240973119,pfbid05jUJgELEPNonH1ypfZSs7CQEskJeQwGca8bNYT67Cppdmf82rcvqXNeqeReo5PPtl,Không bán....kg lấy tiền. Mà thu tiền bằng hình thức khác như cho thuê cho mượn ah :)),0,Không bán....kg lấy tiền. Mà thu tiền bằng hình thức khác như cho thuê cho mượn ah :)),negative
2025-05-30 12:23:06+00:00,1145328240973119,pfbid02gYz22jzUNCptAmUktS4RJu6T8ADTTWv2gLdatJEtFQ71tbWTX2Z2ghKMUk1bCo42l,Chúng tôi không bán laptop>>chúng tôi bán máy tính xách tay 😎,1,Chúng tôi không bán laptop>>chúng tôi bán máy tính xách tay ,negative
2025-05-30 12:20:09+00:00,1145328240973119,100089523909520,Vậy k bán mà tặng nà,0,Vậy k bán mà tặng nà,neutral
2025-05-30 12:19:59+00:00,1145328240973119,100023732603440,Là thegioididong ko bán nữa mà mở một cái như topzone đúng hôn,1,Là thegioididong ko bán nữa mà mở một cái như topzone đúng hôn,negative
2025-05-30 12:19:20+00:00,1145328240973119,pfbid0PJwwA8nNiahbBWo2gfjA5DSjdCRuh9fbFT1nDPG2berUeNXRSw6wY3H8KtKwVgZml,"Đọc tới hết dòng đỏ thấy page ko còn thứ mình cần nữa ngta unfollow rồi, cơ hội đâu mà chờ tới 1/6 bán cái khác :)))",9,"Đọc tới hết dòng đỏ thấy page ko còn thứ mình cần nữa ngta unfollow rồi, cơ hội đâu mà chờ tới 1/6 bán cái khác :)))",negative
2025-06-01 02:26:01+00:00,1146504504188826,pfbid02AMN1E9oEFG4WTRVFUyXRz21wc6t5dQBSYhuTzric8tgbE2AzFLNYU7xCGUFQCfeyl,Conten nhạt dữ dậy trời 🤬 tưởng là thegioilaptop.com ￼,2,Conten nhạt dữ dậy trời  tưởng là thegioilaptop.com ￼,negative
2025-06-01 04:07:33+00:00,1146504504188826,pfbid0D5VxzqZ3xUpJXzKctN2uzpETMwDUt85GrnckfhxeCbjp4uE45oB4vXxABZCuSFvLl,Văn vở quá. Tôi qua shop đỏ tôi mua,2,Văn vở quá. Tôi qua shop đỏ tôi mua,negative
2025-06-01 09:25:03+00:00,1146504504188826,pfbid035xTxHuM5zzVgGhjFoEKq4icpkfFxnCfjvf8RFCxjVCKV17gnzMxq5PH4u7djeMgBl,Không làm content có khi người ta vẫn tới mua laptop như bình thường á shop 😂,1,Không làm content có khi người ta vẫn tới mua laptop như bình thường á shop ,negative
2025-06-01 03:31:08+00:00,1146504504188826,100001794783721,Hoàng Nhất mình bán cả hành trang kkk,1,Hoàng Nhất mình bán cả hành trang kkk,neutral
2025-06-01 02:55:18+00:00,1146504504188826,100001608103075,Ai làm marketing của Tgdd vậy ! Qua fanpage của Durex học hỏi thêm nha !,8,Ai làm marketing của Tgdd vậy ! Qua fanpage của Durex học hỏi thêm nha !,neutral
2025-06-01 08:17:21+00:00,1146504504188826,pfbid0eqGxzvpQCKSSUip3b42dpx5okcANNpaortfPLxbKL6caYjkDk87w2gGstur28ahul,GenZ làm content 🫠,0,GenZ làm content ,neutral
2025-06-01 06:19:14+00:00,1146504504188826,pfbid02LVnbn8JvJVRuuwJgdVnRrLM2Zj9a3SeMmdxHTNbcHq9a9V3EsnzYiqMxqSkLNv7xl,Tony Nguyễn vừa xàm vừa nhạt 🤧,0,Tony Nguyễn vừa xàm vừa nhạt ,negative
2025-06-01 04:01:11+00:00,1146504504188826,pfbid0YiLrtFvrzcz9PmR6jjYz51Vxq2QwXJjH6gbYSaq5r5Q3iFCM8EcfwpmYAwtNCg6Ll,Kkkk xàm vãi đoái,1,Kkkk xàm vãi đoái,negative
2025-06-01 04:02:45+00:00,1146504504188826,pfbid026xTU2k1aPwpoesDAKLUo8AhuoBS5pu6pLZBD91vfFwnS5z9PFw5XJ4pofUpuzVPSl,Lê Tuấn vãi cái còn ten,3,Lê Tuấn vãi cái còn ten,negative
2025-06-01 01:22:49+00:00,1146504504188826,pfbid037skVNRRS1Zt1V2LwTMwxHAUcMzTfU7jPgUnyg8uz5aMYExrpJJuX3opq4CSsszTal,Phạm Lo bồi hoàn,1,Phạm Lo bồi hoàn,positive
2025-05-30 12:18:14+00:00,1145328240973119,pfbid02PYALSfr3TZeq5j8oCrRPDHuWmB8H62cYfDWhPd4CaiiH2uH4tzqeDWrhVmFu47Ggl,Oh. Vậy từ đây mình sẽ không mua laptop ở tgdd nữa,0,Oh. Vậy từ đây mình sẽ không mua laptop ở tgdd nữa,negative
2025-05-30 12:18:13+00:00,1145328240973119,100089901799890,Thế là sao,0,Thế là sao,neutral
2025-05-30 12:15:08+00:00,1145328240973119,100002845177110,Chỉ nhìn mỗi chữ KHÔNG BÁN LAPTOP thôi. Mém xíu sang chỗ khác hỏi mua rồi 🤣🤣🤣,0,Chỉ nhìn mỗi chữ KHÔNG BÁN LAPTOP thôi. Mém xíu sang chỗ khác hỏi mua rồi ,negative
2025-05-30 12:05:37+00:00,1145328240973119,pfbid0vctnS6WseSDPTViTFTUKX6CWtAHSTX3XmRETKaLR9QgthQ6cCx1F4xAuGyUbHMFxl,Ok. Qua fptttt celphonnn hoanghamobay mua thiếu gì,0,Ok. Qua fptttt celphonnn hoanghamobay mua thiếu gì,negative
2025-05-30 12:00:41+00:00,1145328240973119,100005422717533,"Ai bày content này dị, coi chừng tác dụng ngược 😂",16,"Ai bày content này dị, coi chừng tác dụng ngược ",negative
2025-05-30 11:58:40+00:00,1145328240973119,pfbid02NqXzc3SnGS88jhhrDhcsvEMnuDXTWmPtMAPrGxFnMfTApVndkiMNBesDVPG24HaUl,Ông nào làm content ngáo ngơ vậy,2,Ông nào làm content ngáo ngơ vậy,negative
2025-05-30 11:57:29+00:00,1145328240973119,pfbid0f2CPHCHs2z2fkYrbNUdW5vC2EVwE6n9KgKiD5bmMAUVXZnrqEN6qe2B98cnYFqckl,mới mua có 2 cái mà đã k bán nữa là sao shop 😔,0,mới mua có 2 cái mà đã k bán nữa là sao shop ,negative
2025-05-30 11:56:56+00:00,1145328240973119,pfbid07PuR8RQKyhqVC17cbZkvggQwojEQEMGesAowNs5kQ6KD7avY5sJdpwtVhb4Gi3J4l,Content này thực tập sinh làm phải ko?,3,Content này thực tập sinh làm phải ko?,negative
2025-05-30 11:56:57+00:00,1145328240973119,pfbid036quMbMpwG7qEBZ8FtUb1i7a8DHq2QJ83ocPU2TAqHCvj4yDMwQ3iXPJnN5A2mc4Tl,Vậy không còn bảo hành những dòng laptop mua trước đó nữa hả,3,Vậy không còn bảo hành những dòng laptop mua trước đó nữa hả,negative
2025-05-30 11:53:33+00:00,1145328240973119,pfbid02MuuueXsSSFnFMx2ZvurRSkowF34vjBmrPChCn91j7W2cxaTUghpSf91NTHZVWSfGl,ủa content này của 1.4 mà schedule lộn hả cha?,1,ủa content này của 1.4 mà schedule lộn hả cha?,negative
2025-06-01 10:15:10+00:00,1146504504188826,pfbid0LtWAsWCCqSVnTHpJLvmzZsn8TZUNPqz6N9UGM8gUoPe2PXRNCXe92iBRAfx7SUAyl,Ngô Thị Ánh Duyên b nghĩ sao,1,Ngô Thị Ánh Duyên b nghĩ sao,neutral
2025-06-01 03:29:40+00:00,1146504504188826,pfbid021z2t3VknaCr6Jjx2YXtTBuFSLwnYtdhvfcAKN4D8TuKTzUUmkqK2PSSajsuFWvVLl,Thuê content bên SPARK STARS Production chứ content kiểu này chưa xứng với tầm cỡ TGDD,1,Thuê content bên SPARK STARS Production chứ content kiểu này chưa xứng với tầm cỡ TGDD,negative
2025-06-01 08:46:48+00:00,1146504504188826,61556567021278,Cđkm làm t tưởng nó có cái j hay ho. Xưa h bọn tgdd bán máy k có win à mn,0,Cđkm làm t tưởng nó có cái j hay ho. Xưa h bọn tgdd bán máy k có win à mn,neutral
2025-06-01 03:51:44+00:00,1146504504188826,pfbid0X2GnZVpMA9wvUAyKEQDFcbM8Kk4Mx74xC1WnmyEnLmpVDkchFXUPsGm1HWqFbE8nl,.))),0,.))),neutral
2025-06-01 09:04:50+00:00,1146504504188826,pfbid02rZKugxHwZbW4A76GKRzQ8nLxAGpSAYeWL79AAHjUiZ8fcF6GF6LtAe2gB78TuzA9l,Đồng Phương Thảo,0,Đồng Phương Thảo,positive
2025-06-01 02:48:52+00:00,1146504504188826,pfbid02ADcH3mDELFBCdoeZx1rCfD1wkYstohWUhMjAQnaPHpP6HfquLEjqoxJrbWuyrcgAl,Huỳnh Khánh Linh Lê Thị Hoài Ni,1,Huỳnh Khánh Linh Lê Thị Hoài Ni,positive
2025-05-30 11:49:40+00:00,1145328240973119,pfbid025cvCEr9bFmtQJzYd7DpL3hqxc7B5qH55gArU1Dry8Qd3fz8e2Zpa6WqkASwuYDz8l,cha nào chạy chiến dịch này vậy 🤣,1,cha nào chạy chiến dịch này vậy ,neutral
2025-05-30 11:45:43+00:00,1145328240973119,pfbid02g9cW7NUhhD5QtoUMPLtkH1KrCEqLSw9VwG2jjv6gzNbMus1TjXabomKvhjQM7Uy2l,Thế mùng 2 bán ko shop 😂,0,Thế mùng 2 bán ko shop ,negative
2025-05-30 11:45:03+00:00,1145328240973119,100000143500502,Từ 1/6 Không bán laptop mà cho laptop... ý sốp là vậy đúng ko. 🤣,1,Từ 1/6 Không bán laptop mà cho laptop... ý sốp là vậy đúng ko. ,negative
2025-05-30 11:43:24+00:00,1145328240973119,pfbid033VwqjRRCUZt1LHPhGd5ZihHXzQ8H3Np84pfhsDTddxqDxUPaxhDbnobu7CP8aFKfl,"Chữ ""ko bán laptop"" làm điểm nhấn rồi.. dân tình ko có đọc vế sau là content thất bại luôn",6,"Chữ ""ko bán laptop"" làm điểm nhấn rồi.. dân tình ko có đọc vế sau là content thất bại luôn",negative
2025-05-30 11:40:42+00:00,1145328240973119,pfbid0F7ZFFA4XN7wi1q6XbkDETVcyC3jrAtiA72AERKM2PVAUbuVdK1FjZTn72hLRPofbl,"Không bán laptop 
Chắc TẶNG LAPTOP",1,"Không bán laptop 
Chắc TẶNG LAPTOP",negative
2025-05-30 11:40:06+00:00,1145328240973119,pfbid02Z6qeGnWGotrHd7h85MfwkLH1tWER7rNMxfjG2KNws9kdwciKZGS6wrc4mHWYxE7ul,K bán v để mua để khác,0,K bán v để mua để khác,negative
2025-05-30 11:38:25+00:00,1145328240973119,pfbid02uwuRJXBAnZHruGH5JTsqnAZCyS7kt4f812TUqwE7zf8fZXY7iSmxrwUceyuYkZPpl,"Ê mà chắc chưa, còn sửa gì nữa không đó =)))",0,"Ê mà chắc chưa, còn sửa gì nữa không đó =)))",neutral
2025-05-30 11:37:40+00:00,1145328240973119,pfbid02uxLkqLCGW1sKgeVeaNSomYMPXdEJYZZZ4mEf3C8uivGaKTMU6WgohbD66cPuhwJTl,Vậy đi mua chỗ khác,2,Vậy đi mua chỗ khác,negative
2025-05-30 11:35:07+00:00,1145328240973119,pfbid0YwtKndA1xFrBYrn9bKXRyXGvRW5CKp3aiUGEN3VPfsKJ2EXZigz7LkCCkEEV1pkGl,Bà thề đi tui mới tin nha bà MWG,0,Bà thề đi tui mới tin nha bà MWG,neutral
2025-06-01 05:57:24+00:00,1146504504188826,pfbid02TrMw1kJcWjdqdKEFZJZTMJCrUndEhNVzR2mDMPyoFZ8EEYoJk4vqECa5zmhq8We5l,Content ngu,1,Content ngu,negative
2025-06-02 01:25:36+00:00,1146504504188826,pfbid0U3ikJ3hLVndSLWu897K4BKDkFp41iHqkS4VtLYELkQ8JW3BKJpXFUvFHnLMDoSfHl,Hahaha,0,Hahaha,neutral
2025-05-30 11:34:35+00:00,1145328240973119,pfbid037SCHnzpAmgYjSFzkfgZNZmiXGxbjuUHoRVF7FQ8jTKrwzgUqCFNEfdZ9xiuPhFHFl,"Làm màu mà chưa đủ wow =)) , k bán thì qua chỗ khác mua cũng đc",1,"Làm màu mà chưa đủ wow =)) , k bán thì qua chỗ khác mua cũng đc",neutral
2025-05-30 11:33:41+00:00,1145328240973119,pfbid02wAnJk3zuJL7weBoQp8YBbGoaL53vRF43GiKgfCh3G4cDubPkvzAmYuUmsYUkP45hl,MWG mở hệ thống thegioilaptop hả ? Kkk,0,MWG mở hệ thống thegioilaptop hả ? Kkk,negative
2025-05-30 11:32:18+00:00,1145328240973119,pfbid02ogTFL3RDB5Jqji8WoTxBeKeUvnewCirJLcFdEXhi2wLQX5WoZgMPaMvXKjvufFL5l,Content gì đi vào lòng đất vậy tr :))),7,Content gì đi vào lòng đất vậy tr :))),neutral
2025-05-30 11:28:35+00:00,1145328240973119,pfbid0kUgt5m9qHdvAWq2t6jJGbutVQEYjPptHmnsZ3sw4b9FKyyMFXFduLjZhSzDRMpxCl,"haizz tính mua cái sài mà k bán, sáng mai ghé fpt mua 😌",26,"haizz tính mua cái sài mà k bán, sáng mai ghé fpt mua ",neutral
2025-05-30 11:28:20+00:00,1145328240973119,100000988432317,Cho free hong để tới đó ra lấy 🤣,0,Cho free hong để tới đó ra lấy ,neutral
2025-05-30 11:26:13+00:00,1145328240973119,100003216164166,Ai duyệt pha quảng cáo này vậy🤣,2,Ai duyệt pha quảng cáo này vậy,negative
2025-05-30 11:21:20+00:00,1145328240973119,pfbid028havWQtt4rHD661i98G5cCXNTpmwCqJJSCLLiaWLzsVsMpEfvYZ8S3ptuo246jzDl,Ủa gì vậy bà? Mới định tháng sau ghé bà mua laptop,0,Ủa gì vậy bà? Mới định tháng sau ghé bà mua laptop,neutral
2025-05-30 11:19:51+00:00,1145328240973119,pfbid02rmZK8RBbhbfKqoXtv86yeaHrBjHPCYRkLpzfzwx43iipGZhtpe7JcauCxXzPVJn3l,Bỏ hả￼,0,Bỏ hả￼,positive
2025-05-30 11:19:14+00:00,1145328240973119,pfbid02tvpdCss6YBJJvNWX4tpeLUsSLasDcER5SoeeZUj7kuediXei7XnTEsZCenjgDLJGl,"Mới mua Dell xong, còn bảo hành luôn. Sau này có gì phải đem ra hãng à?",1,"Mới mua Dell xong, còn bảo hành luôn. Sau này có gì phải đem ra hãng à?",negative
2025-05-30 11:16:57+00:00,1145328240973119,pfbid0rSzZXBn5JtcJeyyAWyemzFfbsN9mYZCE9kvztKiDQTBkAfMpYEGjhJwD3UmhckzWl,"TGDD không bán thì khách hàng chúng tôi qua FPT,PHONG VŨ mua LAPTOP nhé
Thân chào.",31,"TGDD không bán thì khách hàng chúng tôi qua FPT,PHONG VŨ mua LAPTOP nhé
Thân chào.",negative
2025-05-30 11:16:11+00:00,1145328240973119,pfbid026uQ7K4stQBVZAYS6h9BvjWS4aAxA1Q39BaaCSqfpEEBcvj6U4d5TwPnRzTAfS5RLl,Bán ny k,0,Bán ny k,neutral
2025-05-30 11:15:44+00:00,1145328240973119,pfbid02dLLtpP9dnLJdB1EJyZ5mJyLg2ufA4DvvyqGZPgZG9E5Ze5AgbwVWTzAPFguWToJnl,Chuyển thành Laptop AI tý thôi,0,Chuyển thành Laptop AI tý thôi,negative
2025-05-30 11:13:31+00:00,1145328240973119,pfbid0343ckkCHqhuemEVi7XGHJv78rZVYNdvUgDdCUAXgeqkQamQaC3Ld3GAxshpHmbQoAl,Có bất ngờ gì hả ad,0,Có bất ngờ gì hả ad,neutral
2025-05-30 11:13:19+00:00,1145328240973119,pfbid02k4YwaWpNrArjX4unEA9paEXvhC11YC2HuWXP5fgtE7Y6jWcoYK11fvkgvd6cRkbXl,Hoàng Vũ Tường Uyên ủa là sao,1,Hoàng Vũ Tường Uyên ủa là sao,neutral
2025-05-30 11:12:18+00:00,1145328240973119,100007247954586,Bán pc…,0,Bán pc…,neutral
2025-05-30 11:11:28+00:00,1145328240973119,pfbid026SKENohnAdx8uAAzCsUBJRQA5rCKV3fxbbPuyfei6Uhm8W4jaHbueAk5UAg9e751l,1/6 mà tưởng 1/4,2,1/6 mà tưởng 1/4,negative
2025-05-30 11:10:44+00:00,1145328240973119,100009597701802,thế thôi qua fpt mua..,12,thế thôi qua fpt mua..,neutral
2025-05-30 11:09:59+00:00,1145328240973119,100003823549364,Hàng tồn có thanh lý 50% k nhỉ,0,Hàng tồn có thanh lý 50% k nhỉ,neutral
2025-05-30 11:09:15+00:00,1145328240973119,100035759827884,chắc số laptop 30-31 tháng 05 này tốt lắm nè,2,chắc số laptop 30-31 tháng 05 này tốt lắm nè,positive
2025-05-30 11:08:43+00:00,1145328240973119,pfbid0LCrruwE1qNEkLFjbfUfBKqTMzYRnXRaSXRd3Amhjy1JYEa6xshYbKE3jVGsVkXQzl,Tặng y,0,Tặng y,positive
2025-05-30 11:05:04+00:00,1145328240973119,pfbid02t7rvbjL1LmGAoEvBm6Vttym6t6Z2fR6wfi8Cn2ezS2nXBqmCxxHux7f9i8NH2z2Rl,chuyển sang bán pc,1,chuyển sang bán pc,negative
2025-05-30 11:02:52+00:00,1145328240973119,pfbid0wtB2J5weahhLKPoNPAWJTZxkSD2pk3hH8VDBBNLYnSsUxeLHYveY2XT6NwCMuJnKl,Cho thuê hả?,2,Cho thuê hả?,negative
2025-05-30 11:01:41+00:00,1145328240973119,100036958914372,?,0,?,neutral
2025-05-30 10:59:37+00:00,1145328240973119,100005530152409,Tin chuẩn k ad,0,Tin chuẩn k ad,positive
2025-05-30 10:58:40+00:00,1145328240973119,pfbid02Hmm2rsD2x2CnCi9dQJpq11gxwSeGzMe6RfMaUE2yuDpmuqcutxWNRVYZy3Qrb4kdl,Chấm lỏi,5,Chấm lỏi,negative
2025-05-30 11:30:41+00:00,1145328240973119,pfbid0eST7za5WAmKymRdYuczicuwEiJvLhaUnZmxE4xEGhA3tAD4ZK5iprQrw7x3LDSK6l,Content này âm điểm nhe. Người ta đọc lướt qua tưởng thiệt là thất bại rồi. Ai rảnh mà chờ đến 1/6 để coi điều bất ngờ 🤣🤣 khách hàng thấy không có là đi liền chứ ở đó mà chờ với tìm hiểu thêm,57,Content này âm điểm nhe. Người ta đọc lướt qua tưởng thiệt là thất bại rồi. Ai rảnh mà chờ đến 1/6 để coi điều bất ngờ  khách hàng thấy không có là đi liền chứ ở đó mà chờ với tìm hiểu thêm,negative
2025-05-31 16:21:48+00:00,1145328240973119,100064718224884,bà nói thiệt không bà The 😳,2,bà nói thiệt không bà The ,neutral
2025-05-30 19:49:02+00:00,1145328240973119,100066682417975,"Laptop trưng bày toàn laptop cũ, cấu hình ko theo kịp xu thế.",0,"Laptop trưng bày toàn laptop cũ, cấu hình ko theo kịp xu thế.",negative
2025-05-31 02:37:11+00:00,1145328240973119,100005066528888,Ý là áp dụng hết vô trả chậm chứ không bán thẳng 😄 nhằm thêm tương tác thêm bán chéo à mình nghỉ thế :)),0,Ý là áp dụng hết vô trả chậm chứ không bán thẳng  nhằm thêm tương tác thêm bán chéo à mình nghỉ thế :)),negative
2025-05-30 15:32:29+00:00,1145328240973119,100006396995051,Chúng tôi chỉ bán macbook 🙄,0,Chúng tôi chỉ bán macbook ,negative
2025-06-02 00:32:50+00:00,1145328240973119,pfbid0PWxhGRoaqYsVcHCiHtzDe2ssUR2rREgjZXW6QgHATHB6qAv7U6ABjSAbyCZCJjVCl,Tưởng hài nhưng thực ra content như qq,0,Tưởng hài nhưng thực ra content như qq,negative
2025-05-30 18:04:33+00:00,1145328240973119,pfbid02Da7TpiPqkxL2NTCcFSX8p7csw5JWgRHwhfsU7MQdcUfMkAxQQGvFtyfkPjss7N5Vl,Ok . Tgdd ko bán Laptop. Ghi nhớ luôn :/,0,Ok . Tgdd ko bán Laptop. Ghi nhớ luôn :/,negative
2025-05-30 23:56:26+00:00,1145328240973119,pfbid0qkhGhdvLacoFGsUKzJCvaseVMkNmJv3nmcbUY3Us9mt8rozUFwpKDpjJLEQemFvrl,Tu be không tình yêu 😄,0,Tu be không tình yêu ,negative
2025-05-30 11:57:04+00:00,1145328240973119,100002927768172,Rồi ai mà sống vội là ko đọc thêm dòng dưới cái truyền thông TGDD ko bán Laptop nữa 😌,1,Rồi ai mà sống vội là ko đọc thêm dòng dưới cái truyền thông TGDD ko bán Laptop nữa ,negative
2025-05-30 15:23:16+00:00,1145328240973119,727748047,"Vậy ngày cuối rồi có sale off ko, ko thì t sang cửa hàng đối diện mua 😎😎",1,"Vậy ngày cuối rồi có sale off ko, ko thì t sang cửa hàng đối diện mua ",neutral
2025-05-31 02:45:00+00:00,1145328240973119,100055632343955,Điện Máy Xanh em vẫn bán nhá,1,Điện Máy Xanh em vẫn bán nhá,neutral
2025-05-30 13:46:11+00:00,1145328240973119,pfbid02ZddtDwLicFzeoxQu1J3ytGsXqRJb7UpTX1z7U8cYX5NcrasxAVU6gjcQfvr84mz8l,"Ai thiết kế quả banner xứng đáng bị đuổi việc”Giá trị Vượt Trội”chữ viết hoa chữ ko thế kia,làm ăn vớ vẩn thật.",15,"Ai thiết kế quả banner xứng đáng bị đuổi việc”Giá trị Vượt Trội”chữ viết hoa chữ ko thế kia,làm ăn vớ vẩn thật.",negative
2025-05-31 12:44:40+00:00,1145328240973119,pfbid0KuiRFMNVvXke6JkPNe79x3Ru4vJMhCwQDwuRDDgNxCYoNvG7Ea4AWRpHwZveKvMCl,Ko bán laptop nữa mà mua cục sạc tặng laptop hả,1,Ko bán laptop nữa mà mua cục sạc tặng laptop hả,negative
2025-05-31 01:02:54+00:00,1145328240973119,100005902535872,Chắc bán chậm quá nên nghỉ khoẻ nè,0,Chắc bán chậm quá nên nghỉ khoẻ nè,negative
2025-05-31 10:07:55+00:00,1145328240973119,61575021927821,Ảo thật đấy đang định book máy review laptop bên TGDD,0,Ảo thật đấy đang định book máy review laptop bên TGDD,neutral
2025-05-30 12:06:23+00:00,1145328240973119,pfbid03L7tDdHonbkvvpMBnENn8PT1h4HNe6rzxgYDYvGnjMAAkyFyxqJVbh5CTFa1oQJLl,T muốn biết đứa làm content này đã bị trừ lương chưa,1,T muốn biết đứa làm content này đã bị trừ lương chưa,neutral
2025-05-31 02:03:31+00:00,1145328240973119,pfbid02boECT1HYEQhM2r6RdpbPKmiEGxW13r474TXtf5T1EytK3EPjydUaf7UsryndYCqql,Tôi bị xóa bình luận các bác ạ :(,1,Tôi bị xóa bình luận các bác ạ :(,neutral
